activity_id,week,location_id,co_share_group
A2041,12,PLAT:D2BET:D2S16:EB,p1
A2041,12,SEC:D2BET:D2S15_D2S16:EB,p1
A2042,23,PLAT:D2BET:D2S15:EB,p5
A2042,23,PLAT:D2BET:D2S16:EB,p5
A2042,23,PLAT:D2BET:D2S17:EB,p5
A2042,23,PLAT:D2BET:D2S18:EB,p5
A2042,23,SEC:D2BET:D2S15_D2S16:EB,p5
A2042,23,SEC:D2BET:D2S16_D2S17:EB,p5
A2042,23,SEC:D2BET:D2S17_D2S18:EB,p5
A2042,24,PLAT:D2BET:D2S15:EB,p7
A2042,24,PLAT:D2BET:D2S16:EB,p7
A2042,24,PLAT:D2BET:D2S17:EB,p7
A2042,24,PLAT:D2BET:D2S18:EB,p7
A2042,24,SEC:D2BET:D2S15_D2S16:EB,p7
A2042,24,SEC:D2BET:D2S16_D2S17:EB,p7
A2042,24,SEC:D2BET:D2S17_D2S18:EB,p7
A2042,25,PLAT:D2BET:D2S15:EB,p1
A2042,25,PLAT:D2BET:D2S16:EB,p1
A2042,25,PLAT:D2BET:D2S17:EB,p1
A2042,25,PLAT:D2BET:D2S18:EB,p1
A2042,25,SEC:D2BET:D2S15_D2S16:EB,p1
A2042,25,SEC:D2BET:D2S16_D2S17:EB,p1
A2042,25,SEC:D2BET:D2S17_D2S18:EB,p1
A2043,13,PLAT:D2BET:D2H02:EB,p1
A2043,13,PLAT:D2BET:D2S15:EB,p1
A2043,13,PLAT:D2BET:D2S16:EB,p1
A2043,13,PLAT:D2BET:D2S17:EB,p1
A2043,13,SEC:D2BET:D2H02_D2S15:EB,p1
A2043,13,SEC:D2BET:D2S15_D2S16:EB,p1
A2043,13,SEC:D2BET:D2S16_D2S17:EB,p1
A2043,14,PLAT:D2BET:D2H02:EB,p7
A2043,14,PLAT:D2BET:D2S15:EB,p7
A2043,14,PLAT:D2BET:D2S16:EB,p7
A2043,14,PLAT:D2BET:D2S17:EB,p7
A2043,14,SEC:D2BET:D2H02_D2S15:EB,p7
A2043,14,SEC:D2BET:D2S15_D2S16:EB,p7
A2043,14,SEC:D2BET:D2S16_D2S17:EB,p7
A2046,10,PLAT:D2ALP:D2S05:WB,p7
A2046,10,PLAT:D2ALP:D2S06:WB,p7
A2046,10,SEC:D2ALP:D2S05_D2S06:WB,p7
A2046,11,PLAT:D2ALP:D2S05:WB,p7
A2046,11,PLAT:D2ALP:D2S06:WB,p7
A2046,11,SEC:D2ALP:D2S05_D2S06:WB,p7
A2046,12,PLAT:D2ALP:D2S05:WB,p6
A2046,12,PLAT:D2ALP:D2S06:WB,p6
A2046,12,SEC:D2ALP:D2S05_D2S06:WB,p6
A2046,13,PLAT:D2ALP:D2S05:WB,p5
A2046,13,PLAT:D2ALP:D2S06:WB,p5
A2046,13,SEC:D2ALP:D2S05_D2S06:WB,p5
A2046,9,PLAT:D2ALP:D2S05:WB,p5
A2046,9,PLAT:D2ALP:D2S06:WB,p5
A2046,9,SEC:D2ALP:D2S05_D2S06:WB,p5
A2047,13,PLAT:D2ALP:D2H02:EB,p7
A2047,13,PLAT:D2ALP:D2S05:EB,p7
A2047,13,PLAT:D2ALP:D2S06:EB,p7
A2047,13,SEC:D2ALP:D2H02_D2S05:EB,p7
A2047,13,SEC:D2ALP:D2S05_D2S06:EB,p7
A2047,14,PLAT:D2ALP:D2H02:EB,p7
A2047,14,PLAT:D2ALP:D2S05:EB,p7
A2047,14,PLAT:D2ALP:D2S06:EB,p7
A2047,14,SEC:D2ALP:D2H02_D2S05:EB,p7
A2047,14,SEC:D2ALP:D2S05_D2S06:EB,p7
A2048,1,PLAT:D2BET:D2S13:EB,p7
A2048,1,PLAT:D2BET:D2S14:EB,p7
A2048,1,SEC:D2BET:D2S13_D2S14:EB,p7
A2048,2,PLAT:D2BET:D2S13:EB,p7
A2048,2,PLAT:D2BET:D2S14:EB,p7
A2048,2,SEC:D2BET:D2S13_D2S14:EB,p7
A2048,3,PLAT:D2BET:D2S13:EB,p7
A2048,3,PLAT:D2BET:D2S14:EB,p7
A2048,3,SEC:D2BET:D2S13_D2S14:EB,p7
A2049,10,PLAT:D2BET:D2H02:WB,p5
A2049,10,PLAT:D2BET:D2S15:WB,p5
A2049,10,PLAT:D2BET:D2S16:WB,p5
A2049,10,SEC:D2BET:D2H02_D2S15:WB,p5
A2049,10,SEC:D2BET:D2S15_D2S16:WB,p5
A2049,11,PLAT:D2BET:D2H02:WB,p7
A2049,11,PLAT:D2BET:D2S15:WB,p7
A2049,11,PLAT:D2BET:D2S16:WB,p7
A2049,11,SEC:D2BET:D2H02_D2S15:WB,p7
A2049,11,SEC:D2BET:D2S15_D2S16:WB,p7
A2049,12,PLAT:D2BET:D2H02:WB,p1
A2049,12,PLAT:D2BET:D2S15:WB,p1
A2049,12,PLAT:D2BET:D2S16:WB,p1
A2049,12,SEC:D2BET:D2H02_D2S15:WB,p1
A2049,12,SEC:D2BET:D2S15_D2S16:WB,p1
A2049,8,PLAT:D2BET:D2H02:WB,p7
A2049,8,PLAT:D2BET:D2S15:WB,p7
A2049,8,PLAT:D2BET:D2S16:WB,p7
A2049,8,SEC:D2BET:D2H02_D2S15:WB,p7
A2049,8,SEC:D2BET:D2S15_D2S16:WB,p7
A2049,9,PLAT:D2BET:D2H02:WB,p3
A2049,9,PLAT:D2BET:D2S15:WB,p3
A2049,9,PLAT:D2BET:D2S16:WB,p3
A2049,9,SEC:D2BET:D2H02_D2S15:WB,p3
A2049,9,SEC:D2BET:D2S15_D2S16:WB,p3
A2050,17,PLAT:D2ALP:D2H01:WB,p7
A2050,17,PLAT:D2ALP:D2S03:WB,p7
A2050,17,PLAT:D2ALP:D2S04:WB,p7
A2050,17,SEC:D2ALP:D2S03_D2S04:WB,p7
A2050,17,SEC:D2ALP:D2S04_D2H01:WB,p7
A2050,18,PLAT:D2ALP:D2H01:WB,p7
A2050,18,PLAT:D2ALP:D2S03:WB,p7
A2050,18,PLAT:D2ALP:D2S04:WB,p7
A2050,18,SEC:D2ALP:D2S03_D2S04:WB,p7
A2050,18,SEC:D2ALP:D2S04_D2H01:WB,p7
A2051,26,PLAT:D2BET:D2S17:WB,p1
A2051,26,PLAT:D2BET:D2S18:WB,p1
A2051,26,SEC:D2BET:D2S17_D2S18:WB,p1
A2051,27,PLAT:D2BET:D2S17:WB,p4
A2051,27,PLAT:D2BET:D2S18:WB,p4
A2051,27,SEC:D2BET:D2S17_D2S18:WB,p4
A2054,17,PLAT:D2ALP:D2H01:EB,p4
A2054,17,PLAT:D2ALP:D2H02:EB,p4
A2054,17,PLAT:D2ALP:D2S04:EB,p4
A2054,17,PLAT:D2ALP:D2S05:EB,p4
A2054,17,SEC:D2ALP:D2H01_D2H02:EB,p4
A2054,17,SEC:D2ALP:D2H02_D2S05:EB,p4
A2054,17,SEC:D2ALP:D2S04_D2H01:EB,p4
A2054,18,PLAT:D2ALP:D2H01:EB,p6
A2054,18,PLAT:D2ALP:D2H02:EB,p6
A2054,18,PLAT:D2ALP:D2S04:EB,p6
A2054,18,PLAT:D2ALP:D2S05:EB,p6
A2054,18,SEC:D2ALP:D2H01_D2H02:EB,p6
A2054,18,SEC:D2ALP:D2H02_D2S05:EB,p6
A2054,18,SEC:D2ALP:D2S04_D2H01:EB,p6
A2055,16,PLAT:D2BET:D2H01:EB,p2
A2055,16,PLAT:D2BET:D2H02:EB,p2
A2055,16,PLAT:D2BET:D2S13:EB,p2
A2055,16,PLAT:D2BET:D2S14:EB,p2
A2055,16,SEC:D2BET:D2H01_D2H02:EB,p2
A2055,16,SEC:D2BET:D2S13_D2S14:EB,p2
A2055,16,SEC:D2BET:D2S14_D2H01:EB,p2
A2056,18,PLAT:D2ALP:D2H02:WB,p1
A2056,18,PLAT:D2ALP:D2S05:WB,p1
A2056,18,PLAT:D2ALP:D2S06:WB,p1
A2056,18,PLAT:D2ALP:D2S07:WB,p1
A2056,18,SEC:D2ALP:D2H02_D2S05:WB,p1
A2056,18,SEC:D2ALP:D2S05_D2S06:WB,p1
A2056,18,SEC:D2ALP:D2S06_D2S07:WB,p1
A2056,19,PLAT:D2ALP:D2H02:WB,p7
A2056,19,PLAT:D2ALP:D2S05:WB,p7
A2056,19,PLAT:D2ALP:D2S06:WB,p7
A2056,19,PLAT:D2ALP:D2S07:WB,p7
A2056,19,SEC:D2ALP:D2H02_D2S05:WB,p7
A2056,19,SEC:D2ALP:D2S05_D2S06:WB,p7
A2056,19,SEC:D2ALP:D2S06_D2S07:WB,p7
A2057,17,PLAT:D2BET:D2H02:EB,p1
A2057,17,PLAT:D2BET:D2S15:EB,p1
A2057,17,PLAT:D2BET:D2S16:EB,p1
A2057,17,SEC:D2BET:D2H02_D2S15:EB,p1
A2057,17,SEC:D2BET:D2S15_D2S16:EB,p1
A2057,18,PLAT:D2BET:D2H02:EB,p7
A2057,18,PLAT:D2BET:D2S15:EB,p7
A2057,18,PLAT:D2BET:D2S16:EB,p7
A2057,18,SEC:D2BET:D2H02_D2S15:EB,p7
A2057,18,SEC:D2BET:D2S15_D2S16:EB,p7
A2057,19,PLAT:D2BET:D2H02:EB,p6
A2057,19,PLAT:D2BET:D2S15:EB,p6
A2057,19,PLAT:D2BET:D2S16:EB,p6
A2057,19,SEC:D2BET:D2H02_D2S15:EB,p6
A2057,19,SEC:D2BET:D2S15_D2S16:EB,p6
A2057,20,PLAT:D2BET:D2H02:EB,p6
A2057,20,PLAT:D2BET:D2S15:EB,p6
A2057,20,PLAT:D2BET:D2S16:EB,p6
A2057,20,SEC:D2BET:D2H02_D2S15:EB,p6
A2057,20,SEC:D2BET:D2S15_D2S16:EB,p6
A2057,21,PLAT:D2BET:D2H02:EB,p5
A2057,21,PLAT:D2BET:D2S15:EB,p5
A2057,21,PLAT:D2BET:D2S16:EB,p5
A2057,21,SEC:D2BET:D2H02_D2S15:EB,p5
A2057,21,SEC:D2BET:D2S15_D2S16:EB,p5
A2057,22,PLAT:D2BET:D2H02:EB,p5
A2057,22,PLAT:D2BET:D2S15:EB,p5
A2057,22,PLAT:D2BET:D2S16:EB,p5
A2057,22,SEC:D2BET:D2H02_D2S15:EB,p5
A2057,22,SEC:D2BET:D2S15_D2S16:EB,p5
A2057,23,PLAT:D2BET:D2H02:EB,p1
A2057,23,PLAT:D2BET:D2S15:EB,p1
A2057,23,PLAT:D2BET:D2S16:EB,p1
A2057,23,SEC:D2BET:D2H02_D2S15:EB,p1
A2057,23,SEC:D2BET:D2S15_D2S16:EB,p1
A2058,2,PLAT:D2ALP:D2H01:WB,p2
A2058,2,PLAT:D2ALP:D2H02:WB,p2
A2058,2,PLAT:D2ALP:D2S03:WB,p2
A2058,2,PLAT:D2ALP:D2S04:WB,p2
A2058,2,SEC:D2ALP:D2H01_D2H02:WB,p2
A2058,2,SEC:D2ALP:D2S03_D2S04:WB,p2
A2058,2,SEC:D2ALP:D2S04_D2H01:WB,p2
A2058,3,PLAT:D2ALP:D2H01:WB,p2
A2058,3,PLAT:D2ALP:D2H02:WB,p2
A2058,3,PLAT:D2ALP:D2S03:WB,p2
A2058,3,PLAT:D2ALP:D2S04:WB,p2
A2058,3,SEC:D2ALP:D2H01_D2H02:WB,p2
A2058,3,SEC:D2ALP:D2S03_D2S04:WB,p2
A2058,3,SEC:D2ALP:D2S04_D2H01:WB,p2
A2058,4,PLAT:D2ALP:D2H01:WB,p4
A2058,4,PLAT:D2ALP:D2H02:WB,p4
A2058,4,PLAT:D2ALP:D2S03:WB,p4
A2058,4,PLAT:D2ALP:D2S04:WB,p4
A2058,4,SEC:D2ALP:D2H01_D2H02:WB,p4
A2058,4,SEC:D2ALP:D2S03_D2S04:WB,p4
A2058,4,SEC:D2ALP:D2S04_D2H01:WB,p4
A2058,5,PLAT:D2ALP:D2H01:WB,p1
A2058,5,PLAT:D2ALP:D2H02:WB,p1
A2058,5,PLAT:D2ALP:D2S03:WB,p1
A2058,5,PLAT:D2ALP:D2S04:WB,p1
A2058,5,SEC:D2ALP:D2H01_D2H02:WB,p1
A2058,5,SEC:D2ALP:D2S03_D2S04:WB,p1
A2058,5,SEC:D2ALP:D2S04_D2H01:WB,p1
A2058,6,PLAT:D2ALP:D2H01:WB,p6
A2058,6,PLAT:D2ALP:D2H02:WB,p6
A2058,6,PLAT:D2ALP:D2S03:WB,p6
A2058,6,PLAT:D2ALP:D2S04:WB,p6
A2058,6,SEC:D2ALP:D2H01_D2H02:WB,p6
A2058,6,SEC:D2ALP:D2S03_D2S04:WB,p6
A2058,6,SEC:D2ALP:D2S04_D2H01:WB,p6
A2058,7,PLAT:D2ALP:D2H01:WB,p7
A2058,7,PLAT:D2ALP:D2H02:WB,p7
A2058,7,PLAT:D2ALP:D2S03:WB,p7
A2058,7,PLAT:D2ALP:D2S04:WB,p7
A2058,7,SEC:D2ALP:D2H01_D2H02:WB,p7
A2058,7,SEC:D2ALP:D2S03_D2S04:WB,p7
A2058,7,SEC:D2ALP:D2S04_D2H01:WB,p7
A2058,8,PLAT:D2ALP:D2H01:WB,p7
A2058,8,PLAT:D2ALP:D2H02:WB,p7
A2058,8,PLAT:D2ALP:D2S03:WB,p7
A2058,8,PLAT:D2ALP:D2S04:WB,p7
A2058,8,SEC:D2ALP:D2H01_D2H02:WB,p7
A2058,8,SEC:D2ALP:D2S03_D2S04:WB,p7
A2058,8,SEC:D2ALP:D2S04_D2H01:WB,p7
A2059,14,PLAT:D2ALP:D2S06:WB,p6
A2059,14,PLAT:D2ALP:D2S07:WB,p6
A2059,14,PLAT:D2ALP:D2S08:WB,p6
A2059,14,SEC:D2ALP:D2S06_D2S07:WB,p6
A2059,14,SEC:D2ALP:D2S07_D2S08:WB,p6
A2059,15,PLAT:D2ALP:D2S06:WB,p7
A2059,15,PLAT:D2ALP:D2S07:WB,p7
A2059,15,PLAT:D2ALP:D2S08:WB,p7
A2059,15,SEC:D2ALP:D2S06_D2S07:WB,p7
A2059,15,SEC:D2ALP:D2S07_D2S08:WB,p7
A2059,16,PLAT:D2ALP:D2S06:WB,p4
A2059,16,PLAT:D2ALP:D2S07:WB,p4
A2059,16,PLAT:D2ALP:D2S08:WB,p4
A2059,16,SEC:D2ALP:D2S06_D2S07:WB,p4
A2059,16,SEC:D2ALP:D2S07_D2S08:WB,p4
A2059,17,PLAT:D2ALP:D2S06:WB,p7
A2059,17,PLAT:D2ALP:D2S07:WB,p7
A2059,17,PLAT:D2ALP:D2S08:WB,p7
A2059,17,SEC:D2ALP:D2S06_D2S07:WB,p7
A2059,17,SEC:D2ALP:D2S07_D2S08:WB,p7
A2059,18,PLAT:D2ALP:D2S06:WB,p1
A2059,18,PLAT:D2ALP:D2S07:WB,p1
A2059,18,PLAT:D2ALP:D2S08:WB,p1
A2059,18,SEC:D2ALP:D2S06_D2S07:WB,p1
A2059,18,SEC:D2ALP:D2S07_D2S08:WB,p1
A2059,19,PLAT:D2ALP:D2S06:WB,p6
A2059,19,PLAT:D2ALP:D2S07:WB,p6
A2059,19,PLAT:D2ALP:D2S08:WB,p6
A2059,19,SEC:D2ALP:D2S06_D2S07:WB,p6
A2059,19,SEC:D2ALP:D2S07_D2S08:WB,p6
A2060,13,PLAT:D2BET:D2H02:EB,p1
A2060,13,PLAT:D2BET:D2S15:EB,p1
A2060,13,PLAT:D2BET:D2S16:EB,p1
A2060,13,SEC:D2BET:D2H02_D2S15:EB,p1
A2060,13,SEC:D2BET:D2S15_D2S16:EB,p1
A2060,14,PLAT:D2BET:D2H02:EB,p7
A2060,14,PLAT:D2BET:D2S15:EB,p7
A2060,14,PLAT:D2BET:D2S16:EB,p7
A2060,14,SEC:D2BET:D2H02_D2S15:EB,p7
A2060,14,SEC:D2BET:D2S15_D2S16:EB,p7
A2060,15,PLAT:D2BET:D2H02:EB,p1
A2060,15,PLAT:D2BET:D2S15:EB,p1
A2060,15,PLAT:D2BET:D2S16:EB,p1
A2060,15,SEC:D2BET:D2H02_D2S15:EB,p1
A2060,15,SEC:D2BET:D2S15_D2S16:EB,p1
A2061,10,PLAT:D2BET:D2H01:EB,p7
A2061,10,PLAT:D2BET:D2H02:EB,p7
A2061,10,PLAT:D2BET:D2S15:EB,p7
A2061,10,SEC:D2BET:D2H01_D2H02:EB,p7
A2061,10,SEC:D2BET:D2H02_D2S15:EB,p7
A2061,4,PLAT:D2BET:D2H01:EB,p4
A2061,4,PLAT:D2BET:D2H02:EB,p4
A2061,4,PLAT:D2BET:D2S15:EB,p4
A2061,4,SEC:D2BET:D2H01_D2H02:EB,p4
A2061,4,SEC:D2BET:D2H02_D2S15:EB,p4
A2061,5,PLAT:D2BET:D2H01:EB,p2
A2061,5,PLAT:D2BET:D2H02:EB,p2
A2061,5,PLAT:D2BET:D2S15:EB,p2
A2061,5,SEC:D2BET:D2H01_D2H02:EB,p2
A2061,5,SEC:D2BET:D2H02_D2S15:EB,p2
A2061,6,PLAT:D2BET:D2H01:EB,p6
A2061,6,PLAT:D2BET:D2H02:EB,p6
A2061,6,PLAT:D2BET:D2S15:EB,p6
A2061,6,SEC:D2BET:D2H01_D2H02:EB,p6
A2061,6,SEC:D2BET:D2H02_D2S15:EB,p6
A2061,7,PLAT:D2BET:D2H01:EB,p5
A2061,7,PLAT:D2BET:D2H02:EB,p5
A2061,7,PLAT:D2BET:D2S15:EB,p5
A2061,7,SEC:D2BET:D2H01_D2H02:EB,p5
A2061,7,SEC:D2BET:D2H02_D2S15:EB,p5
A2061,8,PLAT:D2BET:D2H01:EB,p7
A2061,8,PLAT:D2BET:D2H02:EB,p7
A2061,8,PLAT:D2BET:D2S15:EB,p7
A2061,8,SEC:D2BET:D2H01_D2H02:EB,p7
A2061,8,SEC:D2BET:D2H02_D2S15:EB,p7
A2061,9,PLAT:D2BET:D2H01:EB,p7
A2061,9,PLAT:D2BET:D2H02:EB,p7
A2061,9,PLAT:D2BET:D2S15:EB,p7
A2061,9,SEC:D2BET:D2H01_D2H02:EB,p7
A2061,9,SEC:D2BET:D2H02_D2S15:EB,p7
A2063,5,PLAT:D2BET:D2H01:EB,p2
A2063,5,PLAT:D2BET:D2H02:EB,p2
A2063,5,PLAT:D2BET:D2S14:EB,p2
A2063,5,SEC:D2BET:D2H01_D2H02:EB,p2
A2063,5,SEC:D2BET:D2S14_D2H01:EB,p2
A2064,16,PLAT:D2BET:D2S15:WB,p2
A2064,16,PLAT:D2BET:D2S16:WB,p2
A2064,16,SEC:D2BET:D2S15_D2S16:WB,p2
A2065,19,PLAT:D2BET:D2S12:WB,p7
A2065,19,PLAT:D2BET:D2S13:WB,p7
A2065,19,SEC:D2BET:D2S12_D2S13:WB,p7
A2066,25,PLAT:D2ALP:D2H01:WB,p2
A2066,25,PLAT:D2ALP:D2S02:WB,p2
A2066,25,PLAT:D2ALP:D2S03:WB,p2
A2066,25,PLAT:D2ALP:D2S04:WB,p2
A2066,25,SEC:D2ALP:D2S02_D2S03:WB,p2
A2066,25,SEC:D2ALP:D2S03_D2S04:WB,p2
A2066,25,SEC:D2ALP:D2S04_D2H01:WB,p2
A2069,10,PLAT:D2ALP:D2H01:WB,p4
A2069,10,PLAT:D2ALP:D2H02:WB,p4
A2069,10,PLAT:D2ALP:D2S03:WB,p4
A2069,10,PLAT:D2ALP:D2S04:WB,p4
A2069,10,SEC:D2ALP:D2H01_D2H02:WB,p4
A2069,10,SEC:D2ALP:D2S03_D2S04:WB,p4
A2069,10,SEC:D2ALP:D2S04_D2H01:WB,p4
A2069,9,PLAT:D2ALP:D2H01:WB,p7
A2069,9,PLAT:D2ALP:D2H02:WB,p7
A2069,9,PLAT:D2ALP:D2S03:WB,p7
A2069,9,PLAT:D2ALP:D2S04:WB,p7
A2069,9,SEC:D2ALP:D2H01_D2H02:WB,p7
A2069,9,SEC:D2ALP:D2S03_D2S04:WB,p7
A2069,9,SEC:D2ALP:D2S04_D2H01:WB,p7
A2070,11,PLAT:D2ALP:D2H01:WB,p4
A2070,11,PLAT:D2ALP:D2S03:WB,p4
A2070,11,PLAT:D2ALP:D2S04:WB,p4
A2070,11,SEC:D2ALP:D2S03_D2S04:WB,p4
A2070,11,SEC:D2ALP:D2S04_D2H01:WB,p4
A2070,12,PLAT:D2ALP:D2H01:WB,p4
A2070,12,PLAT:D2ALP:D2S03:WB,p4
A2070,12,PLAT:D2ALP:D2S04:WB,p4
A2070,12,SEC:D2ALP:D2S03_D2S04:WB,p4
A2070,12,SEC:D2ALP:D2S04_D2H01:WB,p4
A2070,13,PLAT:D2ALP:D2H01:WB,p6
A2070,13,PLAT:D2ALP:D2S03:WB,p6
A2070,13,PLAT:D2ALP:D2S04:WB,p6
A2070,13,SEC:D2ALP:D2S03_D2S04:WB,p6
A2070,13,SEC:D2ALP:D2S04_D2H01:WB,p6
A2070,14,PLAT:D2ALP:D2H01:WB,p7
A2070,14,PLAT:D2ALP:D2S03:WB,p7
A2070,14,PLAT:D2ALP:D2S04:WB,p7
A2070,14,SEC:D2ALP:D2S03_D2S04:WB,p7
A2070,14,SEC:D2ALP:D2S04_D2H01:WB,p7
A2070,15,PLAT:D2ALP:D2H01:WB,p5
A2070,15,PLAT:D2ALP:D2S03:WB,p5
A2070,15,PLAT:D2ALP:D2S04:WB,p5
A2070,15,SEC:D2ALP:D2S03_D2S04:WB,p5
A2070,15,SEC:D2ALP:D2S04_D2H01:WB,p5
A2071,15,PLAT:D2BET:D2S15:EB,p6
A2071,15,PLAT:D2BET:D2S16:EB,p6
A2071,15,PLAT:D2BET:D2S17:EB,p6
A2071,15,SEC:D2BET:D2S15_D2S16:EB,p6
A2071,15,SEC:D2BET:D2S16_D2S17:EB,p6
A2072,23,PLAT:D2ALP:D2H01:EB,p6
A2072,23,PLAT:D2ALP:D2H02:EB,p6
A2072,23,PLAT:D2ALP:D2S04:EB,p6
A2072,23,SEC:D2ALP:D2H01_D2H02:EB,p6
A2072,23,SEC:D2ALP:D2S04_D2H01:EB,p6
A2073,22,PLAT:D2BET:D2H01:EB,p5
A2073,22,PLAT:D2BET:D2H02:EB,p5
A2073,22,PLAT:D2BET:D2S15:EB,p5
A2073,22,SEC:D2BET:D2H01_D2H02:EB,p5
A2073,22,SEC:D2BET:D2H02_D2S15:EB,p5
A2074,19,PLAT:D2ALP:D2H01:EB,p1
A2074,19,PLAT:D2ALP:D2H02:EB,p1
A2074,19,SEC:D2ALP:D2H01_D2H02:EB,p1
A2075,24,PLAT:D2BET:D2H01:WB,p6
A2075,24,PLAT:D2BET:D2H02:WB,p6
A2075,24,SEC:D2BET:D2H01_D2H02:WB,p6
